id,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,x_60,x_61,x_62,x_63
0.0,-0.5484069585800171,-0.7895072102546692,1.4129326343536377,0.1619988977909088,-0.5403614640235901,-0.1144799143075943,0.28507930040359497,-0.684025228023529,0.8011912703514099,0.3093109130859375,0.6472522020339966,0.45607927441596985,-1.5854824781417847,0.9169946312904358,-1.092250943183899,-0.41708579659461975,0.6867498159408569,0.18228018283843994,-0.30688777565956116,-0.7137376070022583,0.4115413427352905,-0.9527091383934021,-0.09681713581085205,0.40456968545913696,-0.6815841197967529,-0.655524492263794,0.4610634446144104,-0.46229442954063416,-0.8987881541252136,-0.4208851754665375,-0.38469770550727844,-0.5231952667236328,-0.24684648215770721,-0.18231084942817688,0.9455723762512207,0.965323269367218,-0.1716918647289276,-0.08836725354194641,-0.5677071213722229,-0.33978986740112305,-1.2002936601638794,-0.4299372732639313,0.39228513836860657,0.8744364380836487,0.1274314820766449,0.6970936059951782,1.5708328485488892,1.345116138458252,1.302390694618225,-1.1356077194213867,-1.2484005689620972,-0.19410207867622375,0.25863227248191833,-0.5893601775169373,0.33588898181915283,-0.04984600841999054,0.7373496890068054,0.5359517931938171,0.12512722611427307,-0.10411094129085541,0.4635297358036041,0.6314177513122559,-1.0024971961975098,-0.5084007382392883
1.0,-0.06933800876140594,0.20140209794044495,0.8400180339813232,0.8382125496864319,-0.586497962474823,-0.07763601839542389,0.3892570436000824,-0.8153561353683472,0.5871652364730835,-0.43869665265083313,0.7746701836585999,0.45782753825187683,0.6806375980377197,1.3625831604003906,0.40812987089157104,-0.6016443967819214,0.6287235021591187,0.4770037829875946,0.40726616978645325,0.16417710483074188,-0.09068503230810165,-0.8765305876731873,-0.03932593762874603,-1.508172869682312,-1.5551611185073853,-0.22171449661254883,0.38524895906448364,-2.1920206546783447,0.09086018800735474,0.6635826230049133,-0.9427567720413208,0.648734986782074,-0.2881821393966675,-0.3646025061607361,1.026695966720581,-1.1192513704299927,-0.42306339740753174,-0.961492657661438,0.5471711158752441,0.13329081237316132,0.08891572803258896,0.7337557077407837,-0.8362267017364502,0.25040388107299805,1.1267497539520264,0.34941357374191284,1.6425663232803345,-0.22684074938297272,0.20111151039600372,-0.09691333770751953,-0.8282016515731812,0.5705505609512329,0.3785575330257416,-0.9665219187736511,0.47813358902931213,0.45580461621284485,-1.3000214099884033,1.2343666553497314,0.20972833037376404,0.5949106812477112,-0.3415200710296631,-0.07442163676023483,-0.3331313729286194,0.5577195286750793
2.0,-0.07847121357917786,0.13811421394348145,0.1216266080737114,0.26116394996643066,-0.5013130307197571,0.1811712384223938,0.08166713267564774,-0.30277538299560547,-0.6059978008270264,-0.30788251757621765,0.12945525348186493,-0.4164139926433563,-0.6718818545341492,0.5720917582511902,0.20010486245155334,-0.332578182220459,-1.4294979572296143,0.1436939388513565,-0.876918375492096,-1.2140257358551025,0.41206932067871094,-0.26929742097854614,-0.3463350534439087,-0.8595326542854309,-0.12425437569618225,0.7592517137527466,1.3885340690612793,-0.5997905731201172,-0.8208783864974976,0.07634540647268295,0.8064602017402649,0.18627676367759705,-0.4775847792625427,-0.09577829390764236,0.8891226053237915,-0.30732086300849915,-0.13468313217163086,-0.4224950075149536,-0.6495653390884399,-0.4801921248435974,-0.08425357937812805,1.5667656660079956,-0.31013721227645874,-0.289090096950531,0.9024826288223267,-0.20410054922103882,1.6090556383132935,-0.2864164113998413,-0.07117628306150436,-0.3336031138896942,-0.2942068874835968,0.1336592137813568,-0.07168389111757278,-0.9294086694717407,0.4385770261287689,0.7809426188468933,-1.28456449508667,1.0512334108352661,0.6353649497032166,0.6973565816879272,-0.5876861810684204,0.07081565260887146,-0.26019415259361267,0.5863655209541321
3.0,-0.565750002861023,-0.29920023679733276,0.925358772277832,-0.272663950920105,0.12204942107200623,0.7896350622177124,0.519477903842926,-1.3406747579574585,-0.09515395015478134,-0.7149549126625061,0.05601128935813904,-0.9497299790382385,0.47770482301712036,0.3937743902206421,0.790561318397522,-0.7789615988731384,-1.0131890773773193,-0.3608059287071228,0.15468013286590576,-0.2918488681316376,0.7912867665290833,0.30499476194381714,-0.11441753804683685,-0.2685936391353607,0.5400840640068054,-0.3132215440273285,1.4618061780929565,-0.7172426581382751,0.36494579911231995,-0.09785475581884384,0.3563240170478821,0.4867513179779053,-1.1451572179794312,0.9843980073928833,1.9167511463165283,0.4424506425857544,-0.4448675811290741,1.1521248817443848,1.6348365545272827,-0.558870255947113,-0.6109076142311096,0.20365017652511597,-1.2707622051239014,-0.11574234813451767,1.9587287902832031,-0.8206340670585632,1.1739728450775146,1.2120803594589233,0.9457226395606995,0.6891759037971497,-0.3002292811870575,0.2716442048549652,-0.006732586305588484,-0.8154206871986389,0.2707378566265106,1.9879335165023804,-0.16578924655914307,1.3247849941253662,-1.2304933071136475,1.1617085933685303,0.2391357421875,0.258377343416214,-1.2693777084350586,-0.5852699875831604
4.0,-0.670727550983429,0.24720202386379242,1.1115500926971436,-0.5147730708122253,0.30235978960990906,0.0632099136710167,0.591238260269165,0.11779994517564774,-0.7197672128677368,-0.3106585144996643,1.464582085609436,-1.1862447261810303,-1.1616812944412231,0.7349962592124939,0.30550575256347656,-0.20936398208141327,0.07205556333065033,1.3181726932525635,-0.349965363740921,-0.31717509031295776,-0.967003345489502,-0.5615798830986023,0.505743145942688,-0.18592898547649384,-0.5461268424987793,0.11180885881185532,0.29452064633369446,0.009200702421367168,0.02475759945809841,-1.7393237352371216,-1.0812076330184937,1.1016333103179932,-0.1564512699842453,-0.5376191735267639,0.7535170912742615,0.600538432598114,-0.7765945196151733,0.264215886592865,-0.0652647539973259,1.2592723369598389,0.005681154318153858,-1.0523021221160889,-0.35551488399505615,0.5180315375328064,0.7665634155273438,-0.2302025854587555,0.3569260537624359,0.39584118127822876,-0.3349539339542389,0.9601024389266968,-0.25922638177871704,-2.3638830184936523,-0.07347023487091064,-0.5630133152008057,-0.5556061863899231,0.21281832456588745,-1.1265918016433716,-0.39055734872817993,1.1045178174972534,0.516166090965271,0.21072201430797577,0.13470196723937988,-0.5225462317466736,0.5867177844047546
5.0,-0.758386492729187,0.1585034877061844,-0.049922555685043335,-0.14942039549350739,-1.2369272708892822,0.1573946624994278,0.2823554277420044,-0.7960938215255737,0.3024637997150421,0.4072427451610565,0.3327162563800812,0.5520521402359009,-0.8301600813865662,1.240088939666748,1.1949132680892944,1.206394076347351,-0.9055217504501343,-0.8922705054283142,-0.14439144730567932,0.23506957292556763,0.44075170159339905,-0.23725998401641846,0.1007688120007515,0.06300175189971924,-0.4482894539833069,0.8449008464813232,-0.20660071074962616,-0.26279380917549133,-1.018140435218811,-0.09140758961439133,-0.21360531449317932,-0.05093848705291748,-1.3425185680389404,0.4043469727039337,1.3182415962219238,0.20214463770389557,-0.2876485586166382,-0.014084536582231522,-1.2620904445648193,-0.44120731949806213,-0.5481377840042114,-0.47971558570861816,1.8285586833953857,1.1218067407608032,0.586895227432251,-0.37987619638442993,-0.509682297706604,0.6401038765907288,-0.41167348623275757,0.6296783685684204,-0.5421143174171448,-0.9417444467544556,-0.3157344460487366,-0.6741297245025635,-0.199013814330101,0.7015518546104431,-0.2802237272262573,-1.5811773538589478,0.6646393537521362,-1.0822646617889404,-0.11560864746570587,-0.04898001253604889,-0.5582565665245056,0.43548136949539185
6.0,-0.2697042226791382,-0.18992121517658234,0.13138693571090698,0.9383572340011597,-1.3572078943252563,-0.14926978945732117,0.04862618073821068,-0.947040855884552,-0.15708139538764954,-0.6518495082855225,0.9050657749176025,-0.4255657494068146,0.521117627620697,-0.18213129043579102,0.2862103283405304,0.680763304233551,-0.907246470451355,0.829596221446991,0.19512461125850677,-0.333875834941864,-0.5234465599060059,0.2676273584365845,-1.3387640714645386,-0.6197237968444824,0.24888916313648224,0.5926932096481323,0.30975183844566345,-0.19245415925979614,-1.107344150543213,-1.041824221611023,-0.6150598526000977,-0.17748962342739105,0.5110942721366882,-0.25645139813423157,0.1947726607322693,-0.6897228360176086,0.7632226347923279,0.412996768951416,0.9062495827674866,0.17453739047050476,-0.3633395731449127,0.5371712446212769,1.0741891860961914,0.5030503273010254,0.9190883040428162,-0.15653042495250702,-0.1297178864479065,0.386347234249115,-0.016275903210043907,-0.4359637498855591,0.67782062292099,-0.42861703038215637,0.15036121010780334,-0.8393816351890564,-0.396668016910553,0.4583754241466522,-0.9765303730964661,0.5526537895202637,-0.4664290249347687,0.17034593224525452,0.459597110748291,1.5240349769592285,-0.3670724332332611,-0.22234252095222473
7.0,-1.0627353191375732,-0.4712594747543335,1.2241109609603882,0.5488595962524414,0.5904955863952637,-0.02114839293062687,0.1959766000509262,-1.1692458391189575,0.5738353133201599,-1.1214752197265625,0.31925803422927856,0.9417135119438171,-1.1174700260162354,0.8724876642227173,0.23843184113502502,-0.5876392126083374,-0.8973988890647888,0.6537174582481384,-0.23526093363761902,-0.5512571930885315,-1.1954081058502197,-0.831977128982544,-0.7743052244186401,1.6627802848815918,-0.18077878654003143,-0.19276265799999237,0.8096067309379578,0.5491883158683777,-0.13492487370967865,-1.130340337753296,0.3935096263885498,-0.3018258512020111,-1.0888701677322388,-0.4527541995048523,0.6400203108787537,0.37507006525993347,-0.5018101930618286,0.11215191334486008,1.3922736644744873,1.709426760673523,-1.545963168144226,0.5244957208633423,1.051438570022583,2.6775763034820557,1.174890398979187,-0.16181319952011108,0.6913436651229858,3.127484083175659,1.5620795488357544,-0.4370059072971344,-0.6976944804191589,0.4290238618850708,0.3784206509590149,-1.9899438619613647,-0.21114470064640045,-1.3535507917404175,-1.348517894744873,-0.747675895690918,-0.23935043811798096,-0.04422404244542122,-0.31743353605270386,-1.8813750743865967,-1.2332268953323364,0.24218682944774628
8.0,-0.14779148995876312,-1.304164171218872,0.012317290529608727,1.683692216873169,-0.9472401142120361,0.036100417375564575,0.3240317404270172,0.09671439230442047,0.5710181593894958,0.1556965708732605,0.5942232012748718,-0.8371832966804504,-1.1224255561828613,0.881557822227478,1.2906311750411987,0.4979759752750397,-0.35241931676864624,1.3423765897750854,-1.5921353101730347,-1.0507670640945435,-1.0695992708206177,0.9173041582107544,0.33339881896972656,-0.7109765410423279,-0.6002129316329956,0.10018035024404526,0.2249206304550171,-0.5604646801948547,-0.1265539675951004,-0.48885250091552734,-0.4074782133102417,-1.0106027126312256,-1.068176031112671,-0.12270697951316833,1.4992746114730835,-0.001966065727174282,-0.5060046315193176,0.3605460524559021,-0.0373862087726593,0.5928028225898743,0.9171983599662781,-0.83725905418396,0.30669572949409485,0.4880216717720032,0.20440170168876648,0.23318934440612793,-0.5175618529319763,1.4978241920471191,0.05492975190281868,-0.3487786054611206,-0.21051771938800812,0.016842378303408623,0.2543918490409851,0.5979992747306824,0.7259653806686401,0.41106000542640686,-0.9238303899765015,0.2249077558517456,-0.2889201045036316,0.5600926876068115,0.14791104197502136,0.7793167233467102,-0.22347994148731232,0.2559446096420288
9.0,-0.23007364571094513,-0.2971021831035614,1.0320940017700195,0.17489352822303772,0.36701643466949463,-0.009540831670165062,0.031893275678157806,-0.22198376059532166,-0.27022141218185425,0.503652036190033,0.2372739017009735,0.01686086319386959,-1.0104154348373413,0.49856284260749817,0.2900807559490204,-0.23866184055805206,0.1835959255695343,0.6074004173278809,-0.434242308139801,-0.13649313151836395,0.25195634365081787,-0.059426940977573395,-0.7764279246330261,0.08683016896247864,0.2652730345726013,-0.3915712833404541,0.022304045036435127,-0.6376380920410156,-0.16277697682380676,0.1298467069864273,-0.5492627620697021,0.7823460102081299,-1.6887314319610596,-0.9019894003868103,0.1042453870177269,0.534368634223938,-0.863994300365448,-0.5610231161117554,1.1094717979431152,0.1609162986278534,-0.4050827622413635,-0.6364431977272034,0.1980867087841034,0.44747963547706604,1.23201584815979,0.15875571966171265,0.16142651438713074,0.30410531163215637,-1.529210090637207,-0.23023825883865356,-1.3486615419387817,-1.2058608531951904,-0.12560167908668518,-1.2684056758880615,0.06092671677470207,1.0787010192871094,0.21215544641017914,-1.1428536176681519,0.7808409929275513,-0.1703069508075714,-0.5618976354598999,-0.34633249044418335,-0.4146198034286499,0.43294936418533325
